Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year
9799,26,19.1,1,2,0,0,15,1,2,1,1,7
5627,26,19.1,1,4,0,0,10,1,2,1,1,9
4025,26,19.2,1,3,0,0,12,0,2,1,1,8
6959,26,19.3,1,1,0,0,10,1,1,1,1,9
7953,26,19.3,1,3,0,0,9,1,1,1,1,6
4509,26,19.3,1,3,0,0,14,0,0,1,1,8
1553,26,19.3,1,3,0,0,10,0,0,1,1,5
7185,26,19.5,1,4,0,0,12,1,0,1,1,5
1959,26,19.5,1,2,0,0,12,0,0,1,1,10
4209,26,19.5,1,3,0,0,12,0,0,1,1,9
10019,26,19.6,1,4,0,0,14,1,1,1,1,8
1977,26,19.6,1,3,0,0,13,0,1,1,1,7
4417,26,19.6,1,2,0,0,15,0,0,1,1,6
7475,26,19.6,1,3,0,0,15,1,2,1,1,10
7517,26,19.6,1,1,0,0,11,1,2,1,1,6
9923,26,19.7,1,5,0,0,15,1,1,1,1,9
2559,26,19.7,1,1,0,0,15,0,2,1,1,6
7847,26,19.7,1,3,0,0,13,1,1,1,1,7
8029,26,19.7,1,5,0,0,10,1,2,1,1,6
5785,26,19.7,1,5,0,0,14,1,0,1,1,9
2363,26,19.8,1,2,0,0,11,0,2,1,1,5
3427,26,19.8,1,4,0,0,15,0,1,1,1,6
1769,26,19.8,1,4,0,0,15,0,2,1,1,5
5705,26,19.8,1,1,0,0,12,1,2,1,1,5
6335,26,19.8,1,1,0,0,12,1,2,1,1,9
3679,26,19.8,1,5,0,0,12,0,0,1,1,9
5369,26,19.9,1,4,0,0,10,0,0,1,1,8
7557,26,19.9,1,3,0,0,12,1,0,1,1,5
5941,26,20,1,4,0,0,11,1,0,1,1,7
8971,26,20,1,1,0,0,12,1,1,1,1,5
8621,26,20,1,4,0,0,12,1,2,1,1,6
2801,26,20,1,4,0,0,14,0,0,1,1,5
9387,26,20,1,4,0,0,10,1,0,1,1,5
9957,26,20,1,3,0,0,11,1,1,1,1,7
8911,26,20,1,3,0,0,12,1,2,1,1,6
4778,26,20.1,1,3,0,1,14,0,5,1,1,1
3823,26,20.1,1,2,0,0,11,0,0,1,1,7
5783,26,20.1,1,5,0,0,15,1,0,1,1,8
863,26,20.1,1,1,0,0,11,0,1,1,1,9
1863,26,20.2,1,3,0,0,10,0,2,1,1,5
10577,26,20.2,1,3,0,0,14,1,0,1,1,9
10580,26,20.2,1,4,0,1,12,1,7,1,1,9
3055,26,20.2,1,2,0,0,13,0,1,1,1,9
7047,26,20.3,1,5,0,0,11,1,1,1,1,6
4113,26,20.3,1,3,0,0,14,0,1,1,1,7
10761,26,20.3,1,3,0,0,14,1,2,1,1,5
8987,26,20.4,1,5,0,0,14,1,0,1,1,8
2441,26,20.4,1,3,0,0,13,0,1,1,1,9
10049,26,20.4,1,5,0,0,9,1,1,1,1,5
4645,26,20.4,1,3,0,0,15,0,0,1,1,9
2817,26,20.4,1,4,0,0,12,0,0,1,1,5
43,26,20.4,1,2,0,0,10,0,1,1,1,7
7041,26,20.5,1,2,0,0,14,1,2,1,1,9
6685,26,20.5,1,4,0,0,10,1,1,1,1,5
5515,26,20.5,1,5,0,0,13,1,0,1,1,9
8483,26,20.6,1,1,0,0,11,1,2,1,1,9
1237,26,20.6,1,5,0,0,13,0,1,1,1,7
8921,26,20.7,1,3,0,0,12,1,0,1,1,8
8337,26,20.7,1,5,0,0,14,1,2,1,1,10
5187,26,20.7,1,3,0,0,12,0,2,1,1,10
6107,26,20.7,1,1,0,0,11,1,0,1,1,7
4437,26,20.9,1,3,0,0,13,0,0,1,1,10
7245,26,20.9,1,5,0,0,9,1,2,1,1,10
7374,26,20.9,1,2,0,1,9,1,6,1,1,5
3649,26,21,1,4,0,0,15,0,0,1,1,9
1441,26,21,1,4,0,0,13,0,2,1,1,9
3207,26,21,1,4,0,0,13,0,2,1,1,8
10059,26,21,1,1,0,0,12,1,1,1,1,5
87,26,21.1,1,2,0,0,11,0,1,1,1,7
11,26,21.1,1,3,0,0,14,0,1,1,1,10
7371,26,21.1,1,2,0,0,9,1,2,1,1,7
5747,26,21.1,1,3,0,0,10,1,0,1,1,9
8805,26,21.1,1,3,0,0,13,1,2,1,1,7
6163,26,21.2,1,4,0,0,13,1,0,1,1,9
747,26,21.2,1,1,0,0,9,0,0,1,1,6
6885,26,21.2,1,5,0,0,11,1,1,1,1,8
1117,26,21.3,1,2,0,0,10,0,0,1,1,9
7421,26,21.3,1,1,0,0,14,1,2,1,1,7
365,26,21.3,1,1,0,0,15,0,2,1,1,8
1007,26,21.4,1,4,0,0,12,0,2,1,1,7
3373,26,21.4,1,5,0,0,15,0,2,1,1,8
4697,26,21.4,1,3,0,0,14,0,1,1,1,6
1957,26,21.4,1,2,0,0,15,0,2,1,1,10
6925,26,21.4,1,2,0,0,10,1,1,1,1,7
3357,26,21.5,1,2,0,0,13,0,2,1,1,6
10137,26,21.5,1,2,0,0,11,1,0,1,1,7
6031,26,21.5,1,4,0,0,13,1,2,1,1,7
5385,26,21.5,1,2,0,0,11,0,2,1,1,6
10023,26,21.6,1,5,0,0,12,1,2,1,1,7
10510,26,21.6,1,5,0,1,12,1,7,1,1,9
5229,26,21.7,1,5,0,0,15,0,1,1,1,5
5927,26,21.7,1,2,0,0,12,1,0,1,1,10
9049,26,21.7,1,1,0,0,9,1,0,1,1,7
8755,26,21.7,1,3,0,0,13,1,1,1,1,5
841,26,21.7,1,3,0,0,13,0,2,1,1,10
3927,26,21.7,1,3,0,0,14,0,0,1,1,7
7709,26,21.7,1,3,0,0,9,1,1,1,1,10
4455,26,21.8,1,5,0,0,12,0,1,1,1,6
8199,26,21.8,1,1,0,0,14,1,0,1,1,7
10343,26,21.9,1,4,0,0,12,1,2,1,1,8
2457,26,21.9,1,4,0,0,12,0,1,1,1,8
1205,26,21.9,1,1,0,0,9,0,1,1,1,5
4783,26,21.9,1,3,0,0,13,0,0,1,1,8
9801,26,22,1,5,0,0,12,1,0,1,1,7
1693,26,22,1,3,0,0,10,0,0,1,1,8
8177,26,22,1,5,0,0,12,1,2,1,1,8
7308,26,22,1,3,0,1,10,1,1,1,1,1
9439,26,22,1,2,0,0,9,1,2,1,1,7
6573,26,22.1,1,1,0,0,14,1,1,1,1,6
3119,26,22.1,1,2,0,0,14,0,1,1,1,6
1069,26,22.1,1,1,0,0,15,0,0,1,1,7
3053,26,22.2,1,5,0,0,11,0,2,1,1,8
3169,26,22.2,1,5,0,0,12,0,0,1,1,7
4609,26,22.2,1,5,0,0,14,0,0,1,1,8
925,26,22.3,1,5,0,0,15,0,1,1,1,9
8145,26,22.3,1,1,0,0,14,1,0,1,1,5
6465,26,22.3,1,4,0,0,10,1,0,1,1,9
8989,26,22.3,1,3,0,0,12,1,2,1,1,8
10439,26,22.3,1,4,0,0,9,1,0,1,1,8
5255,26,22.3,1,1,0,0,15,0,0,1,1,5
6449,26,22.4,1,4,0,0,15,1,0,1,1,5
5835,26,22.5,1,3,0,0,10,1,0,1,1,10
3387,26,22.5,1,3,0,0,12,0,2,1,1,6
5635,26,22.5,1,3,0,0,10,1,2,1,1,8
3507,26,22.5,1,1,0,0,13,0,0,1,1,6
6961,26,22.5,1,3,0,0,15,1,0,1,1,8
8293,26,22.5,1,1,0,0,13,1,0,1,1,7
923,26,22.5,1,3,0,0,14,0,1,1,1,7
7403,26,22.6,1,1,0,0,12,1,1,1,1,9
9943,26,22.6,1,1,0,0,9,1,2,1,1,7
567,26,22.7,1,2,0,0,12,0,0,1,1,9
8753,26,22.7,1,3,0,0,11,1,2,1,1,9
4541,26,22.7,1,1,0,0,12,0,0,1,1,8
1995,26,22.7,1,3,0,0,12,0,0,1,1,9
3983,26,22.8,1,2,0,0,9,0,0,1,1,8
7057,26,22.8,1,2,0,0,9,1,0,1,1,8
3577,26,22.8,1,2,0,0,13,0,1,1,1,6
2554,26,22.8,1,3,0,1,15,0,3,1,1,2
8259,26,22.8,1,2,0,0,12,1,0,1,1,10
8247,26,22.8,1,5,0,0,15,1,1,1,1,10
3645,26,22.8,1,3,0,0,11,0,2,1,1,7
7207,26,22.9,1,4,0,0,13,1,0,1,1,9
8239,26,22.9,1,3,0,0,10,1,1,1,1,8
8437,26,22.9,1,1,0,0,14,1,2,1,1,10
6777,26,22.9,1,1,0,0,14,1,2,1,1,10
1171,26,22.9,1,1,0,0,12,0,1,1,1,10
9899,26,23,1,2,0,0,14,1,2,1,1,9
7431,26,23,1,2,0,0,13,1,2,1,1,5
4653,26,23,1,3,0,0,11,0,1,1,1,9
8663,26,23,1,5,0,0,13,1,0,1,1,8
10135,26,23.1,1,4,0,0,12,1,0,1,1,6
7,26,23.1,1,3,0,0,15,0,1,1,1,10
7739,26,23.1,1,4,0,0,11,1,2,1,1,6
2037,26,23.1,1,3,0,0,13,0,1,1,1,10
9908,26,23.1,1,3,0,1,9,1,5,1,1,8
805,26,23.2,1,5,0,0,11,0,0,1,1,6
8215,26,23.2,1,5,0,0,12,1,2,1,1,10
8597,26,23.3,1,4,0,0,12,1,0,1,1,7
6835,26,23.3,1,2,0,0,12,1,1,1,1,7
7275,26,23.3,1,5,0,0,12,1,1,1,1,5
1275,26,23.4,1,3,0,0,10,0,1,1,1,6
4925,26,23.4,1,3,0,0,15,0,2,1,1,5
3489,26,23.4,1,3,0,0,12,0,0,1,1,5
2301,26,23.5,1,4,0,0,14,0,0,1,1,10
10251,26,23.5,1,5,0,0,12,1,2,1,1,10
5437,26,23.5,1,2,0,0,12,1,0,1,1,7
6079,26,23.5,1,3,0,0,13,1,1,1,1,7
10171,26,23.6,1,1,0,0,9,1,1,1,1,10
7875,26,23.6,1,5,0,0,12,1,0,1,1,7
5857,26,23.6,1,3,0,0,12,1,2,1,1,6
2207,26,23.6,1,1,0,0,15,0,0,1,1,9
1808,26,23.7,1,1,0,1,10,0,4,1,1,0
10291,26,23.7,1,2,0,0,9,1,1,1,1,7
3051,26,23.7,1,3,0,0,10,0,2,1,1,10
2273,26,23.8,1,3,0,0,15,0,1,1,1,6
983,26,23.8,1,3,0,0,10,0,0,1,1,6
4237,26,23.8,1,3,0,0,13,0,1,1,1,6
7565,26,23.8,1,4,0,0,13,1,2,1,1,9
5125,26,23.8,1,4,0,0,15,0,0,1,1,5
3688,26,23.8,1,1,0,1,10,0,1,1,1,5
369,26,23.8,1,3,0,0,13,0,2,1,1,8
2227,26,23.9,1,4,0,0,9,0,0,1,1,8
1165,26,24,1,5,0,0,13,0,2,1,1,9
3941,26,24,1,3,0,1,13,0,6,1,1,1
106,26,24,1,3,0,1,13,0,1,1,1,8
859,26,24.1,1,3,0,0,14,0,1,1,1,10
9161,26,24.1,1,4,0,0,11,1,1,1,1,5
6751,26,24.1,1,4,0,0,14,1,0,1,1,6
6381,26,24.1,1,4,0,0,11,1,0,1,1,10
1147,26,24.2,1,3,0,0,15,0,0,1,1,9
10303,26,24.2,1,2,0,0,13,1,2,1,1,10
8385,26,24.2,1,4,0,0,13,1,0,1,1,7
9915,26,24.3,1,2,0,0,12,1,1,1,1,10
9147,26,24.3,1,3,0,0,13,1,2,1,1,9
2393,26,24.3,1,1,0,0,12,0,1,1,1,5
6373,26,24.3,1,2,0,0,10,1,2,1,1,8
2647,26,24.3,1,1,0,0,12,0,0,1,1,5
10831,26,24.4,1,1,0,0,12,1,1,1,1,5
1193,26,24.4,1,2,0,0,9,0,0,1,1,6
5175,26,24.4,1,3,0,0,13,0,1,1,1,5
7073,26,24.4,1,2,0,0,15,1,2,1,1,7
2705,26,24.5,1,2,0,0,12,0,1,1,1,10
3471,26,24.6,1,4,0,0,10,0,0,1,1,8
8209,26,24.6,1,5,0,0,10,1,2,1,1,10
7035,26,24.6,1,4,0,0,11,1,2,1,1,7
4849,26,24.6,1,2,0,0,9,0,1,1,1,7
1445,26,24.6,1,1,0,0,15,0,0,1,1,9
8231,26,24.7,1,3,0,0,14,1,1,1,1,6
9449,26,24.7,1,4,0,0,15,1,2,1,1,8
7645,26,24.7,1,5,0,0,9,1,1,1,1,5
2243,26,24.8,1,4,0,0,14,0,1,1,1,8
5448,26,24.8,1,1,0,1,12,1,6,1,1,8
145,26,24.8,1,5,0,1,12,0,3,1,1,4
6953,26,24.8,1,4,0,0,10,1,1,1,1,6
1611,26,24.9,1,4,0,0,10,0,1,1,1,8
6845,26,24.9,1,5,0,0,9,1,0,1,1,8
4469,26,24.9,1,4,0,0,10,0,2,1,1,7
6055,26,24.9,1,3,0,0,12,1,1,1,1,10
2173,26,24.9,1,5,0,0,15,0,0,1,1,9
8981,26,24.9,1,3,0,0,11,1,2,1,1,9
6927,26,24.9,1,2,0,1,10,1,7,1,1,3
10293,26,25,1,2,0,0,13,1,2,1,1,8
2768,26,25,1,4,0,1,13,0,4,1,1,2
7943,26,25,1,2,0,0,12,1,2,1,1,7
2871,26,25,1,1,0,0,15,0,0,1,1,6
5721,26,25,1,1,0,0,13,1,1,1,1,7
8203,26,25,1,5,0,0,11,1,0,1,1,5
165,26,25.1,1,3,0,0,13,0,2,1,1,6
5949,26,25.1,1,4,0,0,14,1,1,1,1,10
7863,26,25.1,1,2,0,0,14,1,2,1,1,6
7157,26,25.1,1,3,0,0,13,1,2,1,1,6
6360,26,25.1,1,2,0,1,12,1,2,1,1,9
4075,26,25.2,1,2,0,0,14,0,1,1,1,6
6825,26,25.2,1,2,0,0,9,1,0,1,1,10
3421,26,25.2,1,3,0,0,12,0,2,1,1,5
10003,26,25.2,1,3,0,0,10,1,1,1,1,10
4954,26,25.2,1,4,0,1,15,0,8,1,1,4
5299,26,25.3,1,1,0,0,14,0,2,1,1,10
5227,26,25.3,1,3,0,0,10,0,1,1,1,9
2659,26,25.3,1,4,0,0,14,0,0,1,1,8
10047,26,25.3,1,1,0,0,15,1,2,1,1,5
7925,26,25.3,1,4,0,0,12,1,2,1,1,7
9499,26,25.4,1,3,0,0,11,1,1,1,1,10
55,26,25.4,1,4,0,0,13,0,1,1,1,10
1747,26,25.4,1,5,0,0,9,0,1,1,1,8
299,26,25.5,1,3,0,0,10,0,0,1,1,8
6633,26,25.5,1,1,0,0,11,1,1,1,1,6
95,26,25.6,1,3,0,1,12,0,2,1,1,0
151,26,25.6,1,5,0,0,10,0,2,1,1,9
4549,26,25.6,1,4,0,0,10,0,1,1,1,6
2707,26,25.6,1,5,0,0,13,0,2,1,1,10
4463,26,25.7,1,1,0,0,11,0,1,1,1,7
6759,26,25.7,1,4,0,0,10,1,2,1,1,10
4983,26,25.7,1,1,0,0,14,0,2,1,1,9
8261,26,25.8,1,4,0,0,10,1,2,1,1,6
411,26,25.8,1,3,0,0,9,0,2,1,1,6
8375,26,25.8,1,5,0,0,15,1,1,1,1,7
7752,26,25.8,1,1,0,1,9,1,1,1,1,4
1261,26,25.8,1,3,0,0,12,0,1,1,1,5
4121,26,25.8,1,4,0,0,14,0,1,1,1,5
3691,26,25.8,1,3,0,0,12,0,2,1,1,9
3913,26,25.8,1,3,0,0,12,0,2,1,1,5
6320,26,25.9,1,5,0,1,12,1,4,1,1,6
9465,26,25.9,1,5,0,1,15,1,3,1,1,1
6139,26,25.9,1,5,0,0,12,1,0,1,1,6
2851,26,25.9,1,4,0,0,9,0,2,1,1,6
6783,26,25.9,1,5,0,0,13,1,0,1,1,10
2119,26,26,1,4,0,0,15,0,0,1,1,8
2323,26,26,1,2,0,0,9,0,2,1,1,9
4955,26,26,1,3,0,0,13,0,2,1,1,8
5285,26,26,1,5,0,0,10,0,1,1,1,5
6679,26,26.1,1,1,0,0,14,1,1,1,1,7
5481,26,26.1,1,4,0,1,13,1,3,1,1,3
9453,26,26.1,1,2,0,0,12,1,2,1,1,7
10151,26,26.2,1,2,0,0,10,1,1,1,1,10
1099,26,26.2,1,3,0,0,12,0,1,1,1,5
3811,26,26.2,1,4,0,0,12,0,0,1,1,6
6869,26,26.2,1,4,0,0,12,1,0,1,1,9
3975,26,26.2,1,3,0,0,9,0,2,1,1,9
671,26,26.3,1,1,0,0,15,0,0,1,1,7
3389,26,26.3,1,3,0,0,11,0,1,1,1,8
3195,26,26.3,1,1,0,0,15,0,1,1,1,9
10201,26,26.3,1,5,0,0,10,1,0,1,1,5
8751,26,26.4,1,2,0,0,9,1,0,1,1,8
9116,26,26.4,1,5,0,1,12,1,2,1,1,0
9199,26,26.4,1,3,0,0,14,1,2,1,1,8
10299,26,26.4,1,4,0,0,12,1,0,1,1,7
6081,26,26.4,1,3,0,0,10,1,2,1,1,6
9357,26,26.5,1,1,0,0,9,1,2,1,1,6
10317,26,26.5,1,4,0,0,11,1,2,1,1,10
3722,26,26.5,1,2,0,1,13,0,5,1,1,1
1249,26,26.5,1,2,0,0,11,0,1,1,1,6
8821,26,26.5,1,2,0,0,11,1,2,1,1,7
7225,26,26.5,1,1,0,0,9,1,1,1,1,9
8504,26,26.5,1,3,0,1,13,1,3,1,1,8
6229,26,26.6,1,3,0,0,10,1,0,1,1,9
2419,26,26.6,1,4,0,0,10,0,2,1,1,7
1731,26,26.6,1,3,0,0,10,0,0,1,1,7
6963,26,26.6,1,4,0,0,12,1,0,1,1,7
7633,26,26.6,1,1,0,0,13,1,1,1,1,6
1095,26,26.6,1,1,0,0,11,0,0,1,1,9
5739,26,26.7,1,4,0,0,9,1,2,1,1,6
10787,26,26.7,1,2,0,0,14,1,2,1,1,7
4687,26,26.7,1,3,0,0,13,0,1,1,1,7
7699,26,26.7,1,1,0,0,13,1,0,1,1,6
3633,26,26.7,1,1,0,0,12,0,0,1,1,8
5455,26,26.7,1,3,0,0,11,1,2,1,1,9
5761,26,26.7,1,3,0,0,10,1,0,1,1,5
4877,26,26.8,1,5,0,0,15,0,2,1,1,8
1619,26,26.8,1,4,0,0,12,0,2,1,1,5
10197,26,26.9,1,1,0,0,11,1,1,1,1,8
10109,26,26.9,1,4,0,0,14,1,2,1,1,5
4853,26,26.9,1,5,0,0,12,0,2,1,1,7
2187,26,26.9,1,4,0,0,12,0,0,1,1,7
7077,26,26.9,1,2,0,0,12,1,1,1,1,10
8415,26,27,1,2,0,0,10,1,1,1,1,7
8335,26,27,1,4,0,0,10,1,0,1,1,8
1817,26,27,1,4,0,0,12,0,1,1,1,8
1097,26,27.1,1,3,0,0,13,0,1,1,1,5
5391,26,27.1,1,4,0,0,10,0,1,1,1,8
9121,26,27.1,1,2,0,0,11,1,2,1,1,7
4077,26,27.1,1,1,0,0,9,0,0,1,1,7
6337,26,27.1,1,2,0,0,13,1,2,1,1,6
4519,26,27.1,1,4,0,0,15,0,2,1,1,6
3015,26,27.1,1,2,0,0,12,0,0,1,1,5
7167,26,27.1,1,5,0,0,10,1,0,1,1,6
477,26,27.1,1,3,0,0,14,0,1,1,1,5
3497,26,27.2,1,1,0,0,13,0,2,1,1,7
10755,26,27.3,1,4,0,0,11,1,2,1,1,6
4155,26,27.3,1,4,0,0,13,0,1,1,1,5
8777,26,27.3,1,2,0,0,13,1,2,1,1,6
251,26,27.4,1,4,0,0,10,0,1,1,1,10
10327,26,27.4,1,5,0,0,12,1,0,1,1,5
3363,26,27.4,1,4,0,0,12,0,0,1,1,9
6635,26,27.4,1,1,0,0,10,1,2,1,1,8
2267,26,27.4,1,2,0,0,10,0,1,1,1,10
892,26,27.4,1,2,0,1,12,0,6,1,1,7
693,26,27.4,1,2,0,0,15,0,1,1,1,8
649,26,27.4,1,5,0,0,11,0,0,1,1,6
8689,26,27.4,1,1,0,0,10,1,0,1,1,10
10675,26,27.4,1,3,0,0,12,1,0,1,1,9
5649,26,27.4,1,5,0,0,14,1,0,1,1,9
2491,26,27.5,1,2,0,0,14,0,0,1,1,8
1429,26,27.5,1,3,0,0,13,0,2,1,1,7
10717,26,27.5,1,2,0,0,10,1,0,1,1,6
8585,26,27.5,1,5,0,0,11,1,1,1,1,9
4605,26,27.5,1,3,0,0,9,0,0,1,1,8
252,26,27.5,1,2,0,1,11,0,8,1,1,1
8469,26,27.5,1,5,0,0,12,1,2,1,1,7
7749,26,27.5,1,1,0,0,9,1,0,1,1,6
4611,26,27.5,1,4,0,0,12,0,2,1,1,10
3559,26,27.6,1,4,0,0,14,0,1,1,1,9
2987,26,27.6,1,5,0,0,12,0,1,1,1,9
1895,26,27.6,1,5,0,0,12,0,0,1,1,10
5207,26,27.6,1,1,0,0,14,0,1,1,1,8
7913,26,27.6,1,2,0,0,15,1,0,1,1,5
2459,26,27.7,1,3,0,0,11,0,1,1,1,7
6867,26,27.8,1,1,0,0,11,1,1,1,1,10
3847,26,27.8,1,5,0,0,10,0,2,1,1,6
3729,26,27.8,1,5,0,0,12,0,0,1,1,6
6397,26,27.8,1,1,0,0,11,1,0,1,1,6
6511,26,27.9,1,3,0,0,14,1,0,1,1,9
7147,26,27.9,1,2,0,0,15,1,0,1,1,6
4987,26,27.9,1,2,0,0,12,0,0,1,1,5
9815,26,27.9,1,2,0,0,13,1,2,1,1,9
9991,26,28,1,1,0,0,15,1,2,1,1,10
3377,26,28,1,3,0,0,10,0,1,1,1,5
6319,26,28,1,2,0,0,14,1,2,1,1,7
3777,26,28,1,4,0,0,14,0,1,1,1,9
6421,26,28.1,1,2,0,0,14,1,1,1,1,10
5325,26,28.1,1,1,0,0,10,0,2,1,1,5
3121,26,28.1,1,5,0,0,12,0,2,1,1,5
6047,26,28.1,1,3,0,0,9,1,0,1,1,5
8731,26,28.1,1,2,0,0,10,1,0,1,1,10
2229,26,28.1,1,5,0,0,12,0,1,1,1,5
4387,26,28.1,1,5,0,0,12,0,2,1,1,5
7175,26,28.1,1,1,0,0,12,1,2,1,1,9
1407,26,28.2,1,3,0,0,10,0,0,1,1,10
5795,26,28.2,1,3,0,0,11,1,1,1,1,8
2903,26,28.2,1,5,0,0,15,0,1,1,1,7
2179,26,28.2,1,2,0,0,14,0,0,1,1,6
7401,26,28.2,1,5,0,0,9,1,2,1,1,7
10663,26,28.2,1,2,0,0,12,1,0,1,1,7
1503,26,28.2,1,5,0,0,15,0,0,1,1,6
7721,26,28.2,1,4,0,0,14,1,0,1,1,5
687,26,28.2,1,4,0,0,12,0,0,1,1,9
5435,26,28.3,1,4,0,0,13,1,1,1,1,9
1013,26,28.3,1,2,0,0,13,0,2,1,1,6
254,26,28.3,1,2,0,1,14,0,3,1,1,5
10523,26,28.3,1,4,0,0,10,1,2,1,1,8
7267,26,28.4,1,1,0,0,12,1,0,1,1,6
6137,26,28.4,1,5,0,0,11,1,0,1,1,7
5729,26,28.4,1,2,0,0,9,1,1,1,1,9
9107,26,28.4,1,4,0,0,10,1,2,1,1,7
10067,26,28.4,1,4,0,0,12,1,2,1,1,6
6643,26,28.4,1,3,0,0,15,1,2,1,1,9
4775,26,28.4,1,2,0,0,14,0,1,1,1,8
2177,26,28.5,1,1,0,0,15,0,2,1,1,9
7843,26,28.5,1,1,0,0,13,1,1,1,1,6
4515,26,28.5,1,1,0,0,9,0,2,1,1,10
10569,26,28.5,1,2,0,0,12,1,2,1,1,9
457,26,28.5,1,2,0,0,12,0,1,1,1,9
6167,26,28.6,1,1,0,0,10,1,1,1,1,9
7687,26,28.6,1,4,0,0,9,1,2,1,1,7
9831,26,28.6,1,2,0,0,11,1,2,1,1,10
6377,26,28.6,1,5,0,1,12,1,3,1,1,4
9263,26,28.6,1,4,0,0,10,1,2,1,1,5
821,26,28.6,1,4,0,0,12,0,1,1,1,10
7191,26,28.6,1,5,0,0,14,1,2,1,1,5
3229,26,28.6,1,5,0,0,10,0,0,1,1,7
6315,26,28.7,1,1,0,0,12,1,1,1,1,8
10801,26,28.7,1,3,0,0,14,1,1,1,1,7
10547,26,28.8,1,4,0,0,15,1,2,1,1,9
3699,26,28.8,1,3,0,0,10,0,0,1,1,8
5717,26,28.8,1,5,0,1,14,1,1,1,1,4
9115,26,28.8,1,2,0,0,13,1,2,1,1,9
4221,26,28.8,1,5,0,0,12,0,0,1,1,5
4321,26,28.9,1,3,0,0,12,0,0,1,1,5
6593,26,28.9,1,5,0,0,13,1,0,1,1,5
10760,26,28.9,1,1,0,1,15,1,6,1,1,2
5669,26,28.9,1,2,0,0,12,1,2,1,1,10
3033,26,28.9,1,5,0,0,12,0,0,1,1,6
6435,26,28.9,1,1,0,0,10,1,1,1,1,9
5603,26,29,1,2,0,0,14,1,2,1,1,9
7417,26,29,1,4,0,0,15,1,1,1,1,9
6252,26,29,1,3,0,1,12,1,3,1,1,7
3631,26,29,1,4,0,0,14,0,1,1,1,7
2373,26,29,1,2,0,0,15,0,2,1,1,6
4313,26,29.1,1,2,0,0,12,0,0,1,1,10
485,26,29.1,1,5,0,0,15,0,2,1,1,9
8619,26,29.1,1,3,0,0,14,1,0,1,1,5
2031,26,29.2,1,1,0,0,9,0,2,1,1,8
9543,26,29.2,1,1,0,0,13,1,2,1,1,6
3129,26,29.2,1,5,0,0,12,0,1,1,1,5
8785,26,29.3,1,4,0,0,9,1,0,1,1,10
1719,26,29.3,1,5,0,1,14,0,5,1,1,3
8817,26,29.3,1,3,0,0,9,1,0,1,1,5
10648,26,29.3,1,5,0,1,14,1,1,1,1,6
8863,26,29.3,1,1,0,0,11,1,0,1,1,10
7315,26,29.3,1,5,0,0,14,1,2,1,1,9
9643,26,29.4,1,1,0,0,12,1,2,1,1,9
625,26,29.5,1,1,0,0,12,0,2,1,1,6
3411,26,29.5,1,3,0,0,14,0,0,1,1,7
3359,26,29.5,1,2,0,0,13,0,1,1,1,7
4829,26,29.5,1,3,0,0,13,0,1,1,1,7
4231,26,29.6,1,3,0,0,9,0,0,1,1,10
5222,26,29.6,1,1,0,1,10,0,7,1,1,9
8945,26,29.6,1,1,0,0,14,1,0,1,1,8
3331,26,29.6,1,1,0,0,12,0,0,1,1,7
10565,26,29.6,1,1,0,0,15,1,1,1,1,9
5579,26,29.7,1,5,0,0,13,1,0,1,1,6
9583,26,29.7,1,4,0,1,10,1,2,1,1,0
3163,26,29.7,1,5,0,0,12,0,2,1,1,10
745,26,29.7,1,1,0,0,9,0,0,1,1,7
7291,26,29.8,1,1,0,0,15,1,2,1,1,8
1631,26,29.8,1,3,0,0,15,0,1,1,1,6
1665,26,29.8,1,2,0,0,12,0,1,1,1,6
3227,26,29.8,1,3,0,0,12,0,1,1,1,8
10693,26,29.9,1,4,0,0,12,1,2,1,1,6
6791,26,29.9,1,1,0,0,13,1,0,1,1,5
5318,26,29.9,1,3,0,1,14,0,4,1,1,2
4091,26,29.9,1,1,0,0,14,0,1,1,1,7
3757,26,29.9,1,4,0,0,13,0,1,1,1,7
3435,26,29.9,1,3,0,0,9,0,1,1,1,8
8994,26,30,1,2,0,1,12,1,5,1,1,3
9227,26,30,1,3,0,0,12,1,2,1,1,10
10367,26,30,1,4,0,0,9,1,2,1,1,6
5808,27,0.2,1,3,0,1,15,1,3,1,1,10
9626,27,1.1,1,2,0,1,9,1,8,1,1,1
2856,27,1.5,1,5,0,1,9,0,2,1,1,6
319,27,1.5,1,2,0,1,13,0,6,1,1,0
9010,27,2.1,1,3,0,1,12,1,8,1,1,10
7040,27,2.7,1,4,0,1,15,1,4,1,1,3
9938,27,2.9,1,3,0,1,12,1,2,1,1,7
6042,27,2.9,1,2,0,1,12,1,2,1,1,10
9214,27,3.9,1,3,0,1,9,1,1,1,1,6
10598,27,4.1,1,1,0,1,13,1,7,1,1,3
9302,27,4.5,1,3,0,1,10,1,6,1,1,9
10722,27,4.7,1,1,0,1,14,1,4,1,1,3
9440,27,5.5,1,4,0,1,15,1,4,1,1,4
4884,27,6.3,1,5,0,1,12,0,2,1,1,0
6122,27,6.4,1,2,0,1,11,1,5,1,1,5
4698,27,7,1,5,0,1,13,0,3,1,1,10
4173,27,7,1,4,0,1,10,0,6,1,1,4
