"","Cust_id","Age","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"1570",9489,24,26.3,1,1,0,0,12,1,2,1,1,6
"1571",7233,24,26.4,1,5,0,0,11,1,0,1,1,7
"1572",10245,24,26.4,1,2,0,0,12,1,0,1,1,7
"1573",3127,24,26.5,1,1,0,0,13,0,2,1,1,8
"1574",705,24,26.5,1,2,0,0,14,0,2,1,1,5
"1575",7009,24,26.5,1,5,0,0,11,1,0,1,1,6
"1576",4713,24,26.5,1,5,0,0,12,0,0,1,1,8
"1577",9329,24,26.6,1,2,0,0,12,1,1,1,1,5
"1578",6571,24,26.6,1,5,0,0,10,1,1,1,1,8
"1579",7717,24,26.6,1,2,0,0,14,1,2,1,1,10
"1580",5679,24,26.6,1,3,0,0,9,1,2,1,1,9
"1581",8783,24,26.6,1,1,0,0,13,1,1,1,1,8
"1582",6205,24,26.6,1,2,0,0,10,1,2,1,1,10
"1583",4547,24,26.7,1,3,0,0,11,0,1,1,1,9
"1584",6133,24,26.7,1,5,0,0,12,1,2,1,1,8
"1585",2161,24,26.7,1,1,0,0,12,0,1,1,1,10
"1586",5851,24,26.8,1,5,0,0,10,1,2,1,1,9
"1587",10425,24,26.8,1,1,0,0,13,1,1,1,1,8
"1588",9803,24,26.8,1,4,0,0,10,1,1,1,1,8
"1589",1299,24,26.8,1,5,0,0,9,0,1,1,1,6
"1590",10281,24,26.8,1,1,0,0,12,1,1,1,1,8
"1591",1125,24,26.9,1,4,0,0,13,0,2,1,1,6
"1592",7299,24,26.9,1,5,0,0,12,1,0,1,1,7
"1593",4127,24,26.9,1,2,0,0,15,0,2,1,1,8
"1594",3267,24,26.9,1,2,0,0,11,0,1,1,1,10
"1595",2925,24,27,1,5,0,0,14,0,0,1,1,6
"1596",7617,24,27,1,3,0,0,12,1,1,1,1,5
"1597",4317,24,27,1,3,0,0,12,0,2,1,1,6
"1598",4907,24,27.1,1,2,0,0,9,0,0,1,1,5
"1599",8073,24,27.1,1,2,0,0,11,1,2,1,1,8
"1600",5923,24,27.2,1,3,0,0,11,1,2,1,1,9
"1601",5601,24,27.2,1,5,0,0,10,1,0,1,1,7
"1602",1437,24,27.3,1,2,0,1,14,0,8,1,1,4
"1603",10300,24,27.4,1,5,0,1,11,1,4,1,1,8
"1604",10181,24,27.4,1,5,0,0,12,1,2,1,1,6
"1605",7887,24,27.5,1,1,0,0,9,1,2,1,1,5
"1606",1971,24,27.5,1,2,0,0,11,0,1,1,1,5
"1607",7029,24,27.5,1,4,0,0,9,1,0,1,1,7
"1608",10455,24,27.5,1,4,0,0,12,1,0,1,1,5
"1609",6471,24,27.6,1,5,0,0,9,1,1,1,1,10
"1610",7281,24,27.6,1,4,0,0,9,1,1,1,1,9
"1611",4413,24,27.6,1,2,0,0,13,0,1,1,1,5
"1612",7443,24,27.6,1,5,0,0,15,1,2,1,1,5
"1613",4895,24,27.6,1,2,0,0,10,0,0,1,1,10
"1614",6485,24,27.7,1,1,0,0,12,1,1,1,1,6
"1615",3443,24,27.7,1,1,0,0,12,0,0,1,1,6
"1616",1697,24,27.7,1,5,0,0,12,0,1,1,1,10
"1617",2443,24,27.8,1,5,0,0,9,0,1,1,1,9
"1618",9149,24,27.8,1,1,0,0,10,1,0,1,1,10
"1619",3415,24,27.8,1,4,0,0,13,0,0,1,1,9
"1620",1486,24,27.8,1,3,0,1,12,0,2,1,1,1
"1621",10759,24,27.8,1,2,0,0,15,1,1,1,1,7
"1622",1819,24,27.8,1,4,0,0,11,0,1,1,1,5
"1623",6281,24,27.9,1,1,0,0,13,1,2,1,1,8
"1624",3997,24,27.9,1,1,0,0,15,0,0,1,1,8
"1625",6353,24,27.9,1,4,0,0,11,1,1,1,1,9
"1626",7151,24,27.9,1,1,0,0,12,1,1,1,1,8
"1627",4185,24,27.9,1,2,0,0,15,0,0,1,1,6
"1628",71,24,28,1,2,0,0,12,0,0,1,1,10
"1629",3211,24,28,1,2,0,0,15,0,2,1,1,10
"1630",9807,24,28,1,1,0,0,12,1,0,1,1,9
"1631",4619,24,28.1,1,2,0,0,11,0,2,1,1,6
"1632",3402,24,28.1,1,3,0,1,9,0,4,1,1,2
"1633",10353,24,28.2,1,5,0,0,10,1,0,1,1,6
"1634",5533,24,28.3,1,1,0,0,13,1,2,1,1,6
"1635",8410,24,28.3,1,3,0,1,13,1,3,1,1,5
"1636",2215,24,28.3,1,5,0,0,12,0,1,1,1,10
"1637",4043,24,28.3,1,5,0,0,9,0,0,1,1,10
"1638",6037,24,28.3,1,2,0,0,15,1,2,1,1,7
"1639",9055,24,28.4,1,5,0,0,10,1,1,1,1,9
"1640",4277,24,28.4,1,5,0,0,12,0,0,1,1,10
"1641",8905,24,28.4,1,5,0,0,10,1,2,1,1,5
"1642",9013,24,28.5,1,2,0,0,12,1,0,1,1,6
"1643",475,24,28.5,1,3,0,0,15,0,0,1,1,9
"1644",5001,24,28.5,1,5,0,1,13,0,8,1,1,0
"1645",9587,24,28.6,1,5,0,0,12,1,0,1,1,9
"1646",9791,24,28.6,1,1,0,0,10,1,0,1,1,9
"1647",7056,24,28.6,1,2,0,1,10,1,5,1,1,7
"1648",5303,24,28.6,1,4,0,0,12,0,2,1,1,7
"1649",2711,24,28.6,1,1,0,0,12,0,0,1,1,7
"1650",587,24,28.6,1,1,0,0,13,0,2,1,1,10
"1651",287,24,28.6,1,2,0,0,10,0,2,1,1,5
"1652",5631,24,28.7,1,2,0,0,9,1,0,1,1,5
"1653",3839,24,28.7,1,3,0,0,14,0,0,1,1,5
"1654",8315,24,28.7,1,1,0,0,9,1,1,1,1,7
"1655",8525,24,28.8,1,4,0,0,10,1,2,1,1,9
"1656",711,24,28.8,1,5,0,0,15,0,1,1,1,10
"1657",1831,24,28.8,1,5,0,0,13,0,0,1,1,10
"1658",8111,24,28.8,1,2,0,0,9,1,2,1,1,6
"1659",10617,24,28.8,1,5,0,0,10,1,1,1,1,6
"1660",4523,24,28.8,1,3,0,1,11,0,5,1,1,0
"1661",6425,24,28.8,1,5,0,0,12,1,1,1,1,9
"1662",7967,24,28.9,1,3,0,0,9,1,0,1,1,6
"1663",9249,24,28.9,1,2,0,0,13,1,0,1,1,5
"1664",1181,24,28.9,1,2,0,0,10,0,0,1,1,7
"1665",2701,24,28.9,1,2,0,0,11,0,0,1,1,9
"1666",5173,24,28.9,1,5,0,0,12,0,1,1,1,5
"1667",7483,24,28.9,1,1,0,0,9,1,1,1,1,7
"1668",5825,24,28.9,1,2,0,0,9,1,0,1,1,10
"1669",455,24,29,1,2,0,0,9,0,2,1,1,8
"1670",1569,24,29,1,2,0,0,13,0,0,1,1,9
"1671",5259,24,29,1,3,0,0,10,0,1,1,1,6
"1672",5253,24,29,1,1,0,0,9,0,1,1,1,8
"1673",3737,24,29.1,1,1,0,0,13,0,1,1,1,6
"1674",603,24,29.1,1,4,0,0,15,0,2,1,1,5
"1675",4869,24,29.2,1,2,0,0,11,0,2,1,1,6
"1676",951,24,29.2,1,4,0,0,14,0,0,1,1,9
"1677",1179,24,29.3,1,2,0,0,13,0,2,1,1,9
"1678",5399,24,29.3,1,5,0,0,13,0,1,1,1,8
"1679",1823,24,29.3,1,4,0,0,10,0,0,1,1,8
"1680",81,24,29.3,1,2,0,0,12,0,1,1,1,10
"1681",8899,24,29.3,1,2,0,0,12,1,1,1,1,7
"1682",2529,24,29.4,1,5,0,0,10,0,1,1,1,5
"1683",4129,24,29.5,1,4,0,0,11,0,2,1,1,7
"1684",3225,24,29.5,1,2,0,0,10,0,1,1,1,6
"1685",4795,24,29.5,1,2,0,0,11,0,1,1,1,10
"1686",6761,24,29.5,1,2,0,0,14,1,2,1,1,10
"1687",8917,24,29.6,1,4,0,0,12,1,2,1,1,9
"1688",195,24,29.6,1,3,0,0,9,0,1,1,1,9
"1689",8151,24,29.7,1,4,0,0,9,1,1,1,1,7
"1690",7917,24,29.7,1,2,0,0,13,1,2,1,1,7
"1691",10489,24,29.7,1,2,0,0,14,1,1,1,1,6
"1692",9279,24,29.7,1,1,0,0,12,1,2,1,1,7
"1693",6985,24,29.7,1,5,0,0,15,1,1,1,1,7
"1694",2067,24,29.7,1,1,0,0,10,0,0,1,1,9
"1695",8847,24,29.7,1,1,0,0,10,1,2,1,1,8
"1696",8727,24,29.8,1,2,0,0,14,1,1,1,1,6
"1697",355,24,29.8,1,4,0,0,10,0,1,1,1,8
"1698",1821,24,29.8,1,3,0,0,12,0,0,1,1,7
"1699",1365,24,29.8,1,5,0,0,15,0,1,1,1,10
"1700",2973,24,29.8,1,2,0,0,12,0,0,1,1,9
"1701",423,24,29.8,1,5,0,0,13,0,1,1,1,6
"1702",6901,24,29.8,1,3,0,0,13,1,2,1,1,7
"1703",6767,24,29.8,1,1,0,0,14,1,0,1,1,5
"1704",8077,24,29.9,1,2,0,0,11,1,1,1,1,8
"1705",3019,24,29.9,1,1,0,1,15,0,2,1,1,0
"1706",2217,24,30,1,4,0,0,15,0,0,1,1,7
"1707",3283,25,0.1,1,3,0,1,9,0,3,1,1,1
"1708",7138,25,0.5,1,5,0,1,12,1,7,1,1,4
"1709",9158,25,0.7,1,1,0,1,10,1,4,1,1,7
"1710",1940,25,0.8,1,5,0,1,15,0,1,1,1,7
"1711",7296,25,1,1,1,0,1,12,1,7,1,1,3
"1712",5206,25,1.3,1,1,0,1,15,0,5,1,1,5
"1713",6082,25,2.1,1,4,0,1,12,1,1,1,1,0
"1714",7892,25,2.3,1,2,0,1,10,1,7,1,1,4
"1715",2800,25,2.5,1,1,0,1,12,0,6,1,1,3
"1716",3742,25,2.7,1,4,0,1,10,0,6,1,1,10
"1717",446,25,2.8,1,1,0,1,9,0,5,1,1,8
"1718",4270,25,3.9,1,5,0,1,13,0,4,1,1,1
"1719",8932,25,4.4,1,3,0,1,12,1,6,1,1,7
"1720",574,25,4.5,1,4,0,1,15,0,7,1,1,1
"1721",6324,25,4.7,1,5,0,1,14,1,4,1,1,5
"1722",8607,25,4.8,1,4,0,1,14,1,3,1,1,2
"1723",10282,25,5.3,1,5,0,1,9,1,8,1,1,10
"1724",8217,25,5.5,1,3,0,1,10,1,6,1,1,2
"1725",9910,25,5.8,1,2,0,1,15,1,1,1,1,8
"1726",7548,25,6.2,1,5,0,1,9,1,6,1,1,10
"1727",2188,25,6.5,1,2,0,1,10,0,4,1,1,2
"1728",3440,25,6.5,1,1,0,1,12,0,3,1,1,6
"1729",6114,25,6.6,1,5,0,1,10,1,3,1,1,5
"1730",5338,25,6.7,1,2,0,1,12,0,5,1,1,1
"1731",5828,25,7,1,4,0,1,12,1,7,1,1,8
"1732",5528,25,7.4,1,4,0,1,11,1,2,1,1,2
"1733",4786,25,7.5,1,3,0,1,15,0,6,1,1,7
"1734",3192,25,8.1,1,1,0,1,14,0,2,1,1,2
"1735",5090,25,8.6,1,3,0,1,9,0,3,1,1,1
"1736",7734,25,8.7,1,3,0,1,9,1,6,1,1,7
"1737",7674,25,9.2,1,4,0,1,13,1,2,1,1,0
"1738",722,25,9.2,1,2,0,1,11,0,2,1,1,8
"1739",7934,25,9.4,1,4,0,1,11,1,3,1,1,9
"1740",8742,25,10,1,2,0,1,13,1,4,1,1,3
"1741",10790,25,10.1,1,1,0,1,12,1,5,1,1,2
"1742",1500,25,10.4,1,1,0,1,15,0,1,1,1,2
"1743",9034,25,10.8,1,1,0,1,9,1,4,1,1,6
"1744",8771,25,10.9,1,4,0,1,15,1,4,1,1,0
"1745",7991,25,11.1,1,5,0,1,12,1,6,1,1,3
"1746",9275,25,11.1,1,5,0,1,13,1,4,1,1,2
"1747",967,25,11.2,1,5,0,1,12,0,7,1,1,4
"1748",9005,25,11.2,1,5,0,1,12,1,6,1,1,1
"1749",8740,25,11.6,1,1,0,1,14,1,2,1,1,3
"1750",2355,25,12.9,1,2,0,1,14,0,4,1,1,3
"1751",4913,25,13.1,1,1,0,1,14,0,7,1,1,1
"1752",4392,25,13.2,1,5,0,1,14,0,6,1,1,1
"1753",2726,25,13.4,1,5,0,1,15,0,4,1,1,2
"1754",1006,25,13.5,1,5,0,1,14,0,6,1,1,4
"1755",1223,25,13.6,1,1,0,1,11,0,4,1,1,2
"1756",6161,25,13.7,1,4,0,1,13,1,7,1,1,2
"1757",7688,25,14,1,4,0,1,13,1,1,1,1,6
"1758",8144,25,14.3,1,2,0,1,12,1,5,1,1,7
"1759",10294,25,14.4,1,4,0,1,10,1,2,1,1,6
"1760",4002,25,15,1,5,0,1,12,0,6,1,1,3
"1761",9401,25,15,1,2,0,0,13,1,1,1,1,10
"1762",9123,25,15,1,3,0,0,13,1,2,1,1,5
"1763",4051,25,15,1,1,0,0,12,0,2,1,1,6
"1764",707,25,15,1,3,0,0,10,0,0,1,1,10
"1765",7499,25,15,1,4,0,0,15,1,2,1,1,8
"1766",5269,25,15.1,1,4,0,0,14,0,1,1,1,9
"1767",5925,25,15.1,1,5,0,0,10,1,0,1,1,5
"1768",2833,25,15.1,1,3,0,0,10,0,0,1,1,8
"1769",113,25,15.1,1,3,0,0,15,0,1,1,1,6
"1770",9255,25,15.2,1,1,0,0,10,1,2,1,1,7
"1771",7173,25,15.2,1,2,0,0,10,1,1,1,1,9
"1772",10265,25,15.2,1,4,0,0,14,1,0,1,1,10
"1773",8999,25,15.2,1,3,0,0,15,1,1,1,1,7
"1774",6387,25,15.2,1,5,0,0,13,1,2,1,1,6
"1775",5588,25,15.2,1,5,0,1,12,1,5,1,1,8
"1776",9001,25,15.3,1,1,0,0,15,1,0,1,1,5
"1777",7469,25,15.3,1,5,0,0,12,1,2,1,1,6
"1778",10377,25,15.3,1,1,0,0,15,1,1,1,1,7
"1779",2329,25,15.3,1,4,0,0,9,0,1,1,1,6
"1780",7833,25,15.3,1,3,0,0,12,1,1,1,1,9
"1781",10667,25,15.3,1,2,0,1,11,1,7,1,1,1
"1782",2167,25,15.3,1,2,0,0,15,0,1,1,1,6
"1783",10441,25,15.3,1,2,0,0,15,1,1,1,1,10
"1784",4247,25,15.3,1,3,0,0,9,0,1,1,1,6
"1785",7593,25,15.4,1,1,0,0,10,1,2,1,1,7
"1786",2035,25,15.4,1,1,0,0,9,0,0,1,1,8
"1787",3807,25,15.5,1,4,0,0,14,0,2,1,1,6
"1788",7705,25,15.5,1,1,0,0,12,1,2,1,1,7
"1789",5699,25,15.5,1,5,0,0,14,1,0,1,1,8
"1790",8348,25,15.5,1,4,0,1,15,1,6,1,1,8
"1791",6087,25,15.5,1,4,0,0,12,1,2,1,1,6
"1792",19,25,15.5,1,1,0,0,12,0,1,1,1,9
"1793",2353,25,15.6,1,2,0,0,12,0,2,1,1,8
"1794",7977,25,15.6,1,2,0,0,12,1,0,1,1,9
"1795",6536,25,15.7,1,2,0,1,13,1,8,1,1,3
"1796",8197,25,15.7,1,5,0,0,12,1,1,1,1,8
"1797",2391,25,15.7,1,1,0,0,15,0,2,1,1,6
"1798",4267,25,15.7,1,3,0,0,14,0,0,1,1,8
"1799",10819,25,15.8,1,4,0,0,12,1,0,1,1,9
"1800",5659,25,15.8,1,5,0,0,13,1,2,1,1,7
"1801",10333,25,15.8,1,1,0,0,12,1,2,1,1,10
"1802",5339,25,15.9,1,3,0,1,13,0,6,1,1,2
"1803",3833,25,15.9,1,1,0,0,12,0,0,1,1,6
"1804",2407,25,15.9,1,1,0,0,10,0,2,1,1,5
"1805",8541,25,15.9,1,4,0,0,12,1,1,1,1,10
"1806",10538,25,15.9,1,5,0,1,15,1,5,1,1,2
"1807",5157,25,15.9,1,2,0,1,10,0,8,1,1,0
"1808",101,25,16,1,4,0,0,13,0,2,1,1,6
"1809",1615,25,16.1,1,5,0,0,12,0,2,1,1,6
"1810",10729,25,16.1,1,1,0,0,12,1,0,1,1,6
"1811",9441,25,16.1,1,2,0,0,9,1,2,1,1,9
"1812",9253,25,16.2,1,5,0,0,13,1,1,1,1,8
"1813",9667,25,16.2,1,5,0,0,10,1,1,1,1,6
"1814",10033,25,16.2,1,4,0,0,14,1,2,1,1,7
"1815",1431,25,16.2,1,5,0,0,13,0,2,1,1,6
"1816",3311,25,16.2,1,5,0,0,11,0,2,1,1,10
"1817",4543,25,16.2,1,5,0,0,9,0,1,1,1,8
"1818",1729,25,16.2,1,1,0,0,15,0,2,1,1,10
"1819",5459,25,16.2,1,1,0,0,12,1,0,1,1,9
"1820",8497,25,16.3,1,1,0,0,14,1,1,1,1,5
"1821",2473,25,16.3,1,5,0,0,14,0,1,1,1,10
"1822",3942,25,16.3,1,5,0,1,13,0,4,1,1,1
"1823",2503,25,16.4,1,3,0,0,12,0,2,1,1,8
"1824",2741,25,16.4,1,1,0,0,11,0,2,1,1,8
"1825",4797,25,16.4,1,2,0,0,12,0,0,1,1,7
"1826",1911,25,16.4,1,1,0,0,12,0,1,1,1,9
"1827",3327,25,16.4,1,5,0,0,13,0,0,1,1,8
"1828",4111,25,16.4,1,4,0,0,14,0,1,1,1,9
"1829",3499,25,16.5,1,5,0,0,9,0,0,1,1,9
"1830",5663,25,16.5,1,2,0,0,11,1,0,1,1,8
"1831",10757,25,16.5,1,2,0,0,15,1,0,1,1,9
"1832",10461,25,16.5,1,3,0,0,9,1,1,1,1,7
"1833",1329,25,16.5,1,5,0,0,15,0,1,1,1,8
"1834",3943,25,16.6,1,4,0,0,11,0,1,1,1,10
"1835",10491,25,16.6,1,4,0,0,15,1,1,1,1,5
"1836",6045,25,16.6,1,3,0,0,15,1,1,1,1,6
"1837",4167,25,16.7,1,4,0,0,12,0,0,1,1,10
"1838",8135,25,16.7,1,5,0,0,9,1,0,1,1,10
"1839",7587,25,16.7,1,4,0,0,10,1,2,1,1,7
"1840",8653,25,16.7,1,4,0,0,13,1,0,1,1,10
"1841",4841,25,16.8,1,4,0,0,13,0,0,1,1,10
"1842",9975,25,16.8,1,1,0,0,14,1,2,1,1,7
"1843",4819,25,16.8,1,5,0,0,10,0,0,1,1,10
"1844",8179,25,16.8,1,2,0,0,10,1,2,1,1,7
"1845",7453,25,16.9,1,5,0,0,14,1,1,1,1,8
"1846",3963,25,17,1,1,0,0,14,0,1,1,1,10
"1847",3545,25,17,1,4,0,0,11,0,2,1,1,9
"1848",909,25,17,1,2,0,0,14,0,1,1,1,5
"1849",6591,25,17,1,1,0,0,11,1,0,1,1,9
"1850",9150,25,17,1,5,0,1,13,1,4,1,1,7
"1851",3445,25,17.1,1,5,0,0,13,0,1,1,1,9
"1852",1419,25,17.1,1,4,0,0,15,0,1,1,1,10
"1853",3585,25,17.1,1,4,0,0,11,0,2,1,1,7
"1854",5819,25,17.1,1,5,0,0,12,1,2,1,1,5
"1855",133,25,17.1,1,1,0,0,11,0,2,1,1,9
"1856",8529,25,17.2,1,1,0,0,14,1,0,1,1,5
"1857",2853,25,17.2,1,3,0,0,12,0,0,1,1,6
"1858",10509,25,17.2,1,2,0,0,10,1,1,1,1,9
"1859",1115,25,17.3,1,3,0,0,13,0,1,1,1,9
"1860",1447,25,17.3,1,2,0,0,9,0,0,1,1,8
"1861",3184,25,17.3,1,4,0,1,12,0,4,1,1,1
"1862",10835,25,17.3,1,3,0,0,13,1,1,1,1,6
"1863",4119,25,17.3,1,3,0,0,13,0,0,1,1,10
"1864",7653,25,17.4,1,5,0,0,9,1,2,1,1,7
"1865",5,25,17.4,1,2,0,0,13,0,1,1,1,6
"1866",1807,25,17.4,1,1,0,0,13,0,2,1,1,7
"1867",403,25,17.4,1,2,0,0,9,0,1,1,1,5
"1868",5057,25,17.5,1,3,0,0,15,0,0,1,1,5
"1869",10823,25,17.5,1,5,0,0,12,1,0,1,1,8
"1870",10069,25,17.5,1,1,0,0,9,1,1,1,1,9
"1871",1907,25,17.5,1,1,0,0,12,0,0,1,1,8
"1872",6415,25,17.5,1,5,0,0,12,1,1,1,1,10
"1873",9647,25,17.6,1,2,0,0,12,1,2,1,1,7
"1874",8419,25,17.6,1,5,0,0,15,1,0,1,1,9
"1875",1703,25,17.6,1,3,0,0,12,0,1,1,1,7
"1876",8639,25,17.6,1,3,0,0,10,1,2,1,1,9
"1877",9323,25,17.6,1,2,0,0,13,1,0,1,1,7
"1878",7329,25,17.7,1,4,0,0,11,1,1,1,1,5
"1879",461,25,17.7,1,5,0,0,14,0,0,1,1,10
"1880",6215,25,17.7,1,2,0,0,9,1,1,1,1,6
"1881",959,25,17.7,1,3,0,0,13,0,2,1,1,9
"1882",4763,25,17.7,1,3,0,0,12,0,0,1,1,7
"1883",6713,25,17.8,1,3,0,0,9,1,0,1,1,6
"1884",7323,25,17.8,1,2,0,0,14,1,1,1,1,9
"1885",1189,25,17.8,1,3,0,0,11,0,2,1,1,8
"1886",3687,25,17.8,1,4,0,0,14,0,1,1,1,9
"1887",573,25,17.9,1,1,0,0,12,0,1,1,1,5
"1888",5405,25,17.9,1,4,0,0,10,0,0,1,1,9
"1889",8459,25,17.9,1,4,0,0,12,1,0,1,1,9
"1890",5687,25,17.9,1,3,0,0,13,1,0,1,1,8
"1891",10515,25,17.9,1,4,0,0,14,1,2,1,1,10
"1892",1711,25,17.9,1,5,0,0,9,0,1,1,1,6
"1893",7835,25,17.9,1,5,0,0,12,1,0,1,1,8
"1894",9891,25,18,1,5,0,0,11,1,0,1,1,7
"1895",5417,25,18,1,5,0,0,12,0,1,1,1,7
"1896",6949,25,18,1,4,0,0,9,1,0,1,1,9
"1897",3879,25,18.1,1,4,0,0,15,0,2,1,1,5
"1898",33,25,18.1,1,2,0,0,11,0,0,1,1,7
"1899",3013,25,18.1,1,4,0,0,9,0,1,1,1,8
"1900",10001,25,18.1,1,5,0,0,9,1,2,1,1,8
"1901",10581,25,18.1,1,4,0,0,10,1,2,1,1,5
"1902",7627,25,18.1,1,3,0,0,14,1,0,1,1,5
"1903",5531,25,18.2,1,1,0,0,9,1,0,1,1,5
"1904",5937,25,18.2,1,3,0,0,14,1,0,1,1,5
"1905",4707,25,18.2,1,2,0,0,14,0,1,1,1,9
"1906",5005,25,18.3,1,1,0,0,15,0,0,1,1,6
"1907",379,25,18.3,1,2,0,0,13,0,0,1,1,8
"1908",1055,25,18.3,1,4,0,0,9,0,0,1,1,6
"1909",8183,25,18.3,1,3,0,0,13,1,1,1,1,9
"1910",7303,25,18.3,1,1,0,0,11,1,1,1,1,7
"1911",2676,25,18.3,1,5,0,1,15,0,5,1,1,9
"1912",2769,25,18.3,1,4,0,0,10,0,1,1,1,6
"1913",1033,25,18.4,1,2,0,0,15,0,1,1,1,9
"1914",9889,25,18.4,1,1,0,0,12,1,0,1,1,10
"1915",1305,25,18.4,1,5,0,0,14,0,2,1,1,7
"1916",9045,25,18.4,1,3,0,1,12,1,6,1,1,1
"1917",8633,25,18.4,1,4,0,0,12,1,1,1,1,8
"1918",9024,25,18.4,1,1,0,1,12,1,1,1,1,1
"1919",2276,25,18.5,1,4,0,1,15,0,6,1,1,10
"1920",6131,25,18.6,1,2,0,0,15,1,1,1,1,5
"1921",6971,25,18.6,1,2,0,0,10,1,1,1,1,6
"1922",7139,25,18.6,1,5,0,0,15,1,0,1,1,9
"1923",123,25,18.6,1,2,0,0,12,0,1,1,1,10
"1924",10555,25,18.6,1,2,0,0,15,1,1,1,1,7
"1925",7373,25,18.7,1,3,0,0,14,1,2,1,1,8
"1926",5145,25,18.7,1,1,0,0,12,0,1,1,1,6
"1927",4241,25,18.8,1,1,0,0,12,0,0,1,1,8
"1928",9231,25,18.8,1,2,0,0,13,1,2,1,1,6
"1929",6607,25,18.8,1,3,0,0,13,1,0,1,1,7
"1930",1757,25,18.8,1,4,0,0,13,0,0,1,1,7
"1931",3263,25,18.8,1,4,0,0,13,0,1,1,1,5
"1932",1063,25,18.9,1,5,0,0,11,0,2,1,1,10
"1933",9171,25,18.9,1,5,0,0,9,1,2,1,1,10
"1934",5013,25,18.9,1,2,0,0,9,0,0,1,1,5
"1935",3379,25,18.9,1,5,0,0,13,0,1,1,1,10
"1936",4897,25,18.9,1,4,0,0,13,0,1,1,1,6
"1937",8943,25,19,1,5,0,0,15,1,0,1,1,7
"1938",5263,25,19,1,4,0,0,14,0,2,1,1,9
"1939",2495,25,19,1,1,0,0,10,0,2,1,1,6
"1940",10865,25,19.1,1,1,0,0,13,1,2,1,1,10
"1941",4668,25,19.1,1,1,0,1,9,0,8,1,1,5
"1942",1655,25,19.1,1,4,0,0,15,0,1,1,1,10
"1943",2297,25,19.2,1,3,0,0,10,0,2,1,1,6
"1944",3401,25,19.2,1,2,0,0,15,0,1,1,1,5
"1945",6423,25,19.2,1,4,0,0,14,1,0,1,1,6
"1946",8657,25,19.2,1,5,0,0,15,1,2,1,1,5
"1947",1369,25,19.2,1,5,0,0,11,0,2,1,1,10
"1948",8267,25,19.3,1,2,0,0,13,1,0,1,1,5
"1949",9552,25,19.3,1,1,0,1,14,1,6,1,1,5
"1950",4750,25,19.3,1,2,0,1,10,0,8,1,1,1
"1951",1601,25,19.3,1,2,0,0,10,0,2,1,1,5
"1952",5297,25,19.3,1,5,0,0,15,0,0,1,1,5
"1953",2129,25,19.3,1,5,0,0,10,0,2,1,1,9
"1954",6501,25,19.4,1,4,0,0,15,1,0,1,1,10
"1955",4915,25,19.4,1,2,0,0,15,0,1,1,1,9
"1956",6967,25,19.4,1,3,0,0,15,1,1,1,1,10
"1957",4507,25,19.4,1,2,0,0,12,0,1,1,1,6
"1958",8113,25,19.4,1,5,0,0,14,1,0,1,1,8
"1959",3273,25,19.4,1,1,0,0,14,0,0,1,1,5
"1960",3723,25,19.5,1,2,0,0,10,0,0,1,1,8
"1961",241,25,19.5,1,5,0,0,13,0,2,1,1,9
"1962",9945,25,19.5,1,5,0,0,15,1,1,1,1,6
"1963",6525,25,19.5,1,1,0,0,14,1,2,1,1,9
"1964",4709,25,19.5,1,3,0,0,9,0,1,1,1,10
"1965",2941,25,19.5,1,4,0,0,12,0,0,1,1,9
"1966",31,25,19.6,1,5,0,1,14,0,1,1,1,1
"1967",2405,25,19.6,1,1,0,0,10,0,0,1,1,6
"1968",7821,25,19.6,1,3,0,0,13,1,0,1,1,8
"1969",3495,25,19.6,1,5,0,0,10,0,0,1,1,6
"1970",8929,25,19.7,1,4,0,0,10,1,1,1,1,8
"1971",10735,25,19.7,1,5,0,0,15,1,1,1,1,5
"1972",6289,25,19.7,1,2,0,0,12,1,1,1,1,7
"1973",9903,25,19.7,1,4,0,0,11,1,0,1,1,7
"1974",7691,25,19.7,1,4,0,0,11,1,1,1,1,9
"1975",7101,25,19.8,1,4,0,0,9,1,2,1,1,9
"1976",1327,25,19.8,1,5,0,0,15,0,1,1,1,10
"1977",373,25,19.8,1,4,0,0,14,0,2,1,1,8
"1978",3527,25,19.9,1,4,0,0,12,0,2,1,1,5
"1979",9905,25,19.9,1,2,0,0,9,1,2,1,1,8
"1980",6797,25,19.9,1,4,0,0,12,1,2,1,1,6
"1981",7011,25,19.9,1,3,0,0,15,1,1,1,1,8
"1982",127,25,19.9,1,2,0,0,12,0,1,1,1,8
"1983",185,25,20,1,2,0,0,15,0,0,1,1,6
"1984",3635,25,20,1,2,0,0,12,0,1,1,1,6
"1985",4965,25,20,1,4,0,0,11,0,0,1,1,5
"1986",1106,25,20,1,1,0,1,14,0,3,1,1,10
"1987",9389,25,20,1,2,0,0,14,1,2,1,1,5
"1988",9741,25,20.1,1,3,0,0,11,1,2,1,1,9
"1989",8825,25,20.1,1,1,0,0,12,1,2,1,1,7
"1990",7405,25,20.1,1,2,0,0,11,1,1,1,1,9
"1991",181,25,20.2,1,5,0,0,12,0,1,1,1,8
"1992",10141,25,20.2,1,2,0,0,10,1,1,1,1,8
"1993",8417,25,20.2,1,5,0,0,9,1,2,1,1,9
