Cust_Id,NPS_Score,NPS_Category,Timely_delivery,No_of_calls_in_an_Order,Loyalty_Years,C_Marital_Status,Tier_City,Mode_of_Payment,No_of_Items_in_Order,Gender,Order_Mode,Score_on_Food_Quality,Score_on_Order_Logistics,Menu_Presentation_Score,Score_on_Recommendations,Score_on_Delivery_Person_Friendliness
1472,6,Detractor,N,4,2,Not Married,Tier2,Ziggy Credit,4,F,call,6,6,9,5,6
1473,7,Passives,N,4,1,Married,Tier3,Card,4,M,call,5,3,5,7,2
1474,10,Promoter,N,4,6,Married,Tier1,e-Wallet,6,F,m-comm,4,9,6,2,10
1475,7,Passives,Y,4,9,Married,Tier2,Cash,4,M,m-comm,1,3,2,4,6
1476,8,Passives,N,4,9,Not Married,Tier3,Ziggy Credit,5,F,call,6,3,3,6,7
1477,7,Passives,Y,4,2,Married,Tier1,Card,4,M,e-comm,5,1,4,2,3
1478,1,Detractor,N,4,3,Not Married,Tier2,e-Wallet,2,F,call,9,6,7,2,4
1479,8,Passives,Y,4,4,Married,Tier3,Cash,2,M,call,4,4,2,3,5
1480,3,Detractor,N,4,6,Not Married,Tier1,Ziggy Credit,7,F,call,8,2,8,7,3
1481,2,Detractor,N,4,2,Married,Tier2,Card,3,M,call,8,1,10,2,4
1482,9,Promoter,N,4,7,Married,Tier1,e-Wallet,7,F,m-comm,1,10,10,5,9
1483,8,Passives,Y,4,4,Married,Tier1,Cash,7,M,e-comm,10,4,1,5,3
1484,9,Promoter,N,4,5,Married,Tier1,Ziggy Credit,6,F,m-comm,2,4,7,9,9
1485,7,Passives,N,4,1,Married,Tier3,Card,6,M,call,7,7,5,2,7
1486,4,Detractor,N,4,5,Not Married,Tier1,e-Wallet,5,F,call,6,3,4,9,6
1487,1,Detractor,N,4,1,Married,Tier2,Cash,2,M,call,7,2,10,5,4
1488,9,Promoter,N,4,5,Married,Tier1,Ziggy Credit,9,F,m-comm,10,6,2,1,8
1489,2,Detractor,N,4,2,Married,Tier1,Card,7,M,call,7,10,5,8,2
1490,6,Detractor,N,4,3,Not Married,Tier2,e-Wallet,1,F,call,6,1,6,4,4
1491,8,Passives,Y,4,7,Married,Tier3,Cash,3,M,call,8,6,5,2,9
1492,1,Detractor,N,4,6,Not Married,Tier1,Ziggy Credit,7,F,call,10,8,10,1,2
1493,2,Detractor,N,4,2,Married,Tier2,Card,5,M,call,4,1,2,5,5
1494,7,Passives,N,4,1,Not Married,Tier3,e-Wallet,1,F,call,7,4,3,6,3
1495,1,Detractor,N,4,5,Married,Tier1,Cash,3,M,call,3,4,10,2,4
1496,0,Detractor,N,4,9,Not Married,Tier2,Ziggy Credit,3,F,call,3,7,6,8,2
1497,7,Passives,Y,4,1,Married,Tier3,Card,7,M,call,6,5,5,1,1
1498,7,Passives,N,4,5,Not Married,Tier1,e-Wallet,4,F,e-comm,1,10,6,5,2
1499,7,Passives,Y,4,10,Married,Tier2,Cash,1,M,m-comm,3,3,6,8,9
1500,7,Passives,N,4,7,Not Married,Tier3,Ziggy Credit,5,F,call,5,1,4,4,5
1501,1,Detractor,N,4,3,Married,Tier1,Card,7,M,call,10,4,4,7,6
1502,3,Detractor,N,4,1,Not Married,Tier2,e-Wallet,3,F,call,1,1,7,1,5
1503,10,Promoter,Y,4,2,Married,Tier1,Cash,7,M,m-comm,2,9,5,7,10
1504,10,Promoter,N,4,5,Married,Tier1,Ziggy Credit,5,F,m-comm,3,3,3,8,7
1505,1,Detractor,N,4,4,Married,Tier2,Card,2,M,call,10,7,6,5,4
1506,7,Passives,N,4,6,Not Married,Tier3,e-Wallet,3,F,call,6,9,8,4,4
1507,3,Detractor,N,4,1,Married,Tier1,Cash,6,M,call,6,5,3,1,6
1508,5,Detractor,N,4,6,Not Married,Tier2,Ziggy Credit,1,F,call,5,5,6,4,3
1509,7,Passives,N,4,7,Married,Tier3,Card,4,M,call,6,6,5,8,8
1510,5,Detractor,N,4,9,Not Married,Tier1,e-Wallet,1,F,call,1,9,9,5,3
1511,4,Detractor,N,4,7,Married,Tier2,Cash,5,M,call,9,5,10,1,3
1512,7,Passives,N,4,10,Not Married,Tier3,Ziggy Credit,6,F,call,6,8,4,7,6
1513,3,Detractor,N,4,8,Married,Tier1,Card,5,M,call,3,3,10,2,1
1514,4,Detractor,N,4,4,Not Married,Tier2,e-Wallet,7,F,call,4,4,9,4,1
1515,7,Passives,N,4,1,Married,Tier3,Cash,3,M,call,4,9,3,1,4
1516,0,Detractor,N,4,9,Not Married,Tier1,Ziggy Credit,4,F,call,2,1,1,1,3
1517,3,Detractor,N,4,10,Married,Tier2,Card,6,M,call,4,10,4,1,4
1518,7,Passives,N,4,6,Not Married,Tier3,e-Wallet,7,F,call,6,6,8,8,9
1519,6,Detractor,N,4,6,Married,Tier1,Cash,5,M,call,2,10,7,4,6
1520,10,Promoter,N,4,6,Married,Tier1,Ziggy Credit,6,F,m-comm,4,7,2,9,7
1521,7,Passives,N,4,7,Married,Tier3,Card,6,M,call,6,9,4,1,3
1522,8,Passives,N,4,3,Not Married,Tier1,e-Wallet,2,F,e-comm,8,8,4,5,3
1523,6,Detractor,N,4,2,Married,Tier2,Cash,5,M,call,7,10,5,5,5
1524,10,Promoter,N,4,7,Married,Tier1,Ziggy Credit,9,F,m-comm,7,5,9,8,7
1525,5,Detractor,N,4,2,Married,Tier1,Card,3,M,call,5,3,6,8,1
1526,2,Detractor,N,4,10,Not Married,Tier2,e-Wallet,6,F,call,3,1,6,1,5
1527,7,Passives,N,4,2,Married,Tier3,Cash,7,M,call,6,1,8,6,5
1528,7,Passives,N,4,8,Not Married,Tier1,Ziggy Credit,6,F,e-comm,6,3,2,10,3
1529,5,Detractor,N,4,1,Married,Tier2,Card,3,M,call,10,7,8,1,3
1530,7,Passives,N,4,9,Not Married,Tier3,e-Wallet,6,F,call,6,10,2,9,2
1531,1,Detractor,N,4,2,Married,Tier1,Cash,2,M,call,10,9,7,8,1
1532,5,Detractor,N,4,3,Not Married,Tier2,Ziggy Credit,3,F,call,8,9,4,10,6
1533,7,Passives,N,4,5,Married,Tier3,Card,2,M,call,6,2,3,1,10
1534,10,Promoter,N,4,5,Married,Tier1,e-Wallet,6,F,m-comm,1,1,8,4,9
1535,8,Passives,Y,4,9,Married,Tier2,Cash,5,M,m-comm,7,4,10,6,10
1536,7,Passives,N,4,1,Not Married,Tier3,Ziggy Credit,4,F,call,4,1,5,8,10
1537,7,Passives,Y,4,9,Married,Tier1,Card,2,M,e-comm,8,6,5,4,9
1538,7,Passives,N,4,3,Not Married,Tier2,e-Wallet,3,F,m-comm,9,10,8,10,2
1539,9,Promoter,Y,4,2,Married,Tier1,Cash,7,M,m-comm,9,1,3,6,7
1540,4,Detractor,N,4,7,Not Married,Tier1,Ziggy Credit,5,F,call,1,4,3,6,2
1541,1,Detractor,N,4,6,Married,Tier2,Card,7,M,call,4,2,2,1,3
1542,7,Passives,N,4,1,Not Married,Tier3,e-Wallet,3,F,call,4,1,4,4,3
1543,10,Promoter,Y,4,2,Married,Tier1,Cash,8,M,m-comm,6,8,8,9,7
1544,1,Detractor,N,4,10,Not Married,Tier2,Ziggy Credit,2,F,call,10,9,8,1,1
1545,7,Passives,N,4,8,Married,Tier3,Card,6,M,call,6,4,3,2,3
1546,6,Detractor,N,4,7,Not Married,Tier1,e-Wallet,6,F,call,8,7,5,2,3
1547,10,Promoter,Y,4,8,Married,Tier1,Cash,8,M,m-comm,7,5,4,5,10
1548,7,Passives,N,4,5,Not Married,Tier3,Ziggy Credit,3,F,call,7,7,8,7,4
1549,2,Detractor,N,4,7,Married,Tier1,Card,4,M,call,9,1,9,5,2
1550,9,Promoter,N,4,7,Married,Tier1,e-Wallet,6,F,m-comm,1,7,3,7,9
1551,7,Passives,N,4,7,Married,Tier3,Cash,2,M,call,7,2,10,5,9
1552,1,Detractor,N,4,9,Not Married,Tier1,Ziggy Credit,7,F,call,1,4,7,5,5
1553,0,Detractor,N,4,6,Married,Tier2,Card,2,M,call,9,4,3,1,1
1554,7,Passives,N,4,3,Not Married,Tier3,e-Wallet,1,F,call,6,9,9,5,4
1555,4,Detractor,N,4,9,Married,Tier1,Cash,5,M,call,4,10,8,5,3
1556,8,Passives,N,4,8,Not Married,Tier2,Ziggy Credit,6,F,m-comm,2,5,8,7,7
1557,10,Promoter,Y,4,9,Married,Tier1,Card,7,M,m-comm,10,9,5,1,7
1558,8,Passives,N,4,7,Not Married,Tier1,e-Wallet,6,F,e-comm,3,4,5,3,5
1559,1,Detractor,N,4,4,Married,Tier2,Cash,4,M,call,9,1,1,2,2
1560,7,Passives,N,4,3,Not Married,Tier3,Ziggy Credit,4,F,call,6,6,9,6,3
1561,9,Promoter,Y,4,8,Married,Tier1,Card,10,M,m-comm,4,6,5,5,8
1562,2,Detractor,N,4,7,Not Married,Tier2,e-Wallet,2,F,call,9,9,6,9,6
1563,7,Passives,N,4,9,Married,Tier3,Cash,4,M,call,5,6,2,8,4
1564,7,Passives,N,4,4,Not Married,Tier1,Ziggy Credit,5,F,e-comm,5,3,3,4,10
1565,7,Passives,Y,4,7,Married,Tier2,Card,6,M,m-comm,9,10,6,8,2
1566,7,Passives,N,4,7,Not Married,Tier3,e-Wallet,4,F,call,5,5,5,9,9
1567,4,Detractor,N,4,9,Married,Tier1,Cash,6,M,call,10,5,9,7,1
1568,1,Detractor,N,4,8,Not Married,Tier2,Ziggy Credit,5,F,call,8,9,2,5,5
1569,7,Passives,N,4,4,Married,Tier3,Card,4,M,call,7,10,7,6,4
1570,8,Passives,N,4,9,Not Married,Tier1,e-Wallet,1,F,e-comm,7,9,2,8,6
1571,8,Passives,Y,4,6,Married,Tier2,Cash,7,M,m-comm,7,8,1,8,6
1572,7,Passives,N,4,9,Not Married,Tier3,Ziggy Credit,1,F,call,4,10,9,8,7
1573,1,Detractor,N,4,7,Married,Tier1,Card,4,M,call,2,3,3,9,2
1574,0,Detractor,N,4,8,Not Married,Tier2,e-Wallet,1,F,call,1,9,10,10,1
1575,7,Passives,Y,4,2,Married,Tier3,Cash,6,M,call,8,5,5,1,7
1576,4,Detractor,N,4,6,Not Married,Tier1,Ziggy Credit,6,F,call,10,1,1,2,2
1577,3,Detractor,N,4,9,Married,Tier2,Card,5,M,call,8,6,4,1,5
1578,7,Passives,N,4,1,Not Married,Tier3,e-Wallet,3,F,call,8,5,7,2,9
1579,1,Detractor,N,4,9,Married,Tier1,Cash,7,M,call,3,4,3,2,4
1580,3,Detractor,N,4,9,Not Married,Tier2,Ziggy Credit,3,F,call,10,5,9,6,4
1581,7,Passives,N,4,1,Married,Tier3,Card,7,M,call,8,2,5,10,5
1582,10,Promoter,N,4,5,Married,Tier1,e-Wallet,7,F,m-comm,7,8,4,1,9
1583,5,Detractor,N,4,2,Married,Tier2,Cash,3,M,call,8,7,4,8,6
1584,9,Promoter,N,4,5,Married,Tier1,Ziggy Credit,7,F,m-comm,8,2,3,6,7
1585,8,Passives,Y,4,10,Married,Tier1,Card,5,M,e-comm,8,3,9,5,7
1586,7,Passives,N,4,10,Not Married,Tier2,e-Wallet,5,F,m-comm,4,5,5,4,7
1587,7,Passives,N,4,7,Married,Tier3,Cash,2,M,call,4,3,5,1,1
1588,4,Detractor,N,4,7,Not Married,Tier1,Ziggy Credit,3,F,call,10,10,2,4,2
1589,0,Detractor,N,4,10,Married,Tier2,Card,7,M,call,4,9,1,4,2
1590,7,Passives,N,4,7,Not Married,Tier3,e-Wallet,7,F,call,5,8,2,5,2
1591,5,Detractor,N,4,7,Married,Tier1,Cash,7,M,call,3,5,10,2,4
1592,0,Detractor,N,4,5,Not Married,Tier2,Ziggy Credit,3,F,call,1,4,1,1,4
1593,9,Promoter,Y,4,5,Married,Tier1,Card,6,M,m-comm,8,6,2,1,7
1594,2,Detractor,N,4,6,Not Married,Tier1,e-Wallet,4,F,call,4,2,9,4,4
1595,4,Detractor,N,4,1,Married,Tier2,Cash,7,M,call,6,5,7,8,1
1596,7,Passives,N,4,6,Not Married,Tier3,Ziggy Credit,4,F,call,7,10,9,9,5
1597,0,Detractor,N,4,8,Married,Tier1,Card,3,M,call,6,3,1,7,5
1598,4,Detractor,N,4,1,Not Married,Tier2,e-Wallet,3,F,call,6,4,6,1,6
1599,7,Passives,N,4,1,Married,Tier3,Cash,2,M,call,6,1,5,3,6
1600,10,Promoter,N,4,6,Married,Tier1,Ziggy Credit,9,F,m-comm,10,4,6,3,7
1601,0,Detractor,N,4,5,Married,Tier2,Card,5,M,call,8,1,1,5,5
1602,10,Promoter,N,4,5,Married,Tier1,e-Wallet,5,F,m-comm,7,6,9,5,8
1603,8,Passives,Y,4,9,Married,Tier1,Cash,6,M,e-comm,3,10,4,1,5
1604,5,Detractor,N,4,8,Not Married,Tier2,Ziggy Credit,5,F,call,2,2,7,10,1
1605,7,Passives,N,4,10,Married,Tier3,Card,7,M,call,5,10,4,1,3
1606,5,Detractor,N,4,8,Not Married,Tier1,e-Wallet,1,F,call,7,7,6,5,4
1607,2,Detractor,N,4,7,Married,Tier2,Cash,6,M,call,2,5,6,6,5
1608,7,Passives,N,4,1,Not Married,Tier3,Ziggy Credit,6,F,call,4,7,8,4,3
1609,5,Detractor,N,4,2,Married,Tier1,Card,5,M,call,3,2,3,2,6
1610,7,Passives,N,4,5,Not Married,Tier2,e-Wallet,3,F,m-comm,8,3,5,1,9
1611,7,Passives,Y,4,3,Married,Tier3,Cash,6,M,call,7,5,2,1,5
1612,10,Promoter,N,4,7,Married,Tier1,Ziggy Credit,9,F,m-comm,1,6,5,5,9
1613,9,Promoter,Y,4,2,Married,Tier1,Card,10,M,m-comm,7,6,2,10,10
1614,7,Passives,N,4,1,Not Married,Tier3,e-Wallet,5,F,call,8,8,7,4,8
1615,5,Detractor,N,4,6,Married,Tier1,Cash,3,M,call,5,1,6,2,4
1616,1,Detractor,N,4,3,Not Married,Tier2,Ziggy Credit,2,F,call,8,1,6,10,1
1617,7,Passives,N,4,8,Married,Tier3,Card,1,M,call,8,8,6,10,7
1618,3,Detractor,N,4,5,Not Married,Tier1,e-Wallet,1,F,call,7,7,8,10,3
1619,3,Detractor,N,4,5,Married,Tier2,Cash,2,M,call,4,2,5,9,1
1620,7,Passives,N,4,4,Not Married,Tier3,Ziggy Credit,7,F,call,5,8,8,6,2
1621,2,Detractor,N,4,8,Married,Tier1,Card,4,M,call,1,6,10,4,4
1622,2,Detractor,N,4,4,Not Married,Tier2,e-Wallet,5,F,call,4,5,9,9,6
1623,7,Passives,N,4,1,Married,Tier3,Cash,5,M,call,8,7,9,9,7
1624,9,Promoter,N,4,6,Married,Tier1,Ziggy Credit,5,F,m-comm,8,8,5,8,10
1625,2,Detractor,N,4,4,Married,Tier2,Card,1,M,call,8,4,6,7,6
1626,7,Passives,N,4,1,Not Married,Tier3,e-Wallet,6,F,call,5,7,5,9,6
1627,10,Promoter,Y,4,5,Married,Tier1,Cash,9,M,m-comm,9,2,9,1,7
1628,9,Promoter,N,4,7,Not Married,Tier1,Ziggy Credit,9,F,m-comm,4,3,4,3,10
1629,7,Passives,N,4,5,Married,Tier3,Card,4,M,call,4,1,5,10,6
1630,9,Promoter,N,4,7,Married,Tier1,e-Wallet,7,F,m-comm,9,4,6,2,10
1631,7,Passives,Y,4,8,Married,Tier2,Cash,6,M,m-comm,3,2,2,1,2
1632,7,Passives,N,4,9,Not Married,Tier3,Ziggy Credit,1,F,call,7,3,5,3,8
1633,9,Promoter,Y,4,2,Married,Tier1,Card,9,M,m-comm,7,4,4,10,8
1634,6,Detractor,N,4,9,Not Married,Tier2,e-Wallet,1,F,call,3,9,8,9,6
1635,7,Passives,N,4,9,Married,Tier3,Cash,5,M,call,6,10,2,8,1
1636,7,Passives,N,4,7,Not Married,Tier1,Ziggy Credit,5,F,e-comm,8,7,1,9,7
1637,2,Detractor,N,4,2,Married,Tier2,Card,1,M,call,2,8,10,9,3
1638,7,Passives,Y,4,5,Not Married,Tier3,e-Wallet,4,F,call,5,4,10,4,10
1639,6,Detractor,N,4,6,Married,Tier1,Cash,6,M,call,6,8,3,2,5
1640,1,Detractor,N,4,6,Not Married,Tier2,Ziggy Credit,3,F,call,8,8,9,8,3
1641,7,Passives,N,4,6,Married,Tier3,Card,2,M,call,5,10,2,10,5
1642,2,Detractor,N,4,3,Not Married,Tier1,e-Wallet,4,F,call,3,7,6,3,5
1643,4,Detractor,N,4,6,Married,Tier2,Cash,6,M,call,9,9,3,2,5
1644,10,Promoter,N,4,7,Married,Tier1,Ziggy Credit,5,F,m-comm,8,9,7,10,10
1645,0,Detractor,N,4,10,Married,Tier1,Card,2,M,call,8,8,5,6,5
1646,3,Detractor,N,4,7,Not Married,Tier2,e-Wallet,4,F,call,7,1,2,2,1
1647,8,Passives,Y,4,1,Married,Tier3,Cash,5,M,call,6,3,1,4,7
1648,4,Detractor,N,4,9,Not Married,Tier1,Ziggy Credit,1,F,call,8,9,4,3,6
1649,3,Detractor,N,4,7,Married,Tier2,Card,7,M,call,10,10,3,8,4
1650,7,Passives,N,4,4,Not Married,Tier3,e-Wallet,2,F,call,5,8,3,9,10
1651,8,Passives,Y,4,5,Married,Tier1,Cash,7,M,e-comm,9,3,9,5,3
1652,6,Detractor,N,4,9,Not Married,Tier2,Ziggy Credit,2,F,call,8,5,9,5,2
1653,7,Passives,N,4,5,Married,Tier3,Card,3,M,call,7,9,3,5,6
1654,10,Promoter,N,4,7,Married,Tier1,e-Wallet,5,F,m-comm,10,6,6,1,10
1655,4,Detractor,N,4,9,Married,Tier2,Cash,1,M,call,2,6,9,8,4
1656,10,Promoter,N,4,5,Not Married,Tier1,Ziggy Credit,5,F,m-comm,1,8,3,2,8
1657,5,Detractor,N,4,2,Married,Tier1,Card,5,M,call,6,5,8,3,6
1658,2,Detractor,N,4,2,Not Married,Tier2,e-Wallet,3,F,call,3,2,9,3,6
1659,9,Promoter,Y,4,8,Married,Tier1,Cash,5,M,m-comm,10,5,8,3,8
1660,5,Detractor,N,4,1,Not Married,Tier1,Ziggy Credit,3,F,call,4,6,2,2,1
1661,10,Promoter,Y,4,7,Married,Tier1,Card,5,M,call,6,3,2,4,7
1662,7,Passives,N,4,5,Not Married,Tier3,e-Wallet,3,F,call,8,9,2,10,2
1663,7,Passives,Y,4,10,Married,Tier1,Cash,5,M,e-comm,1,1,4,1,10
1664,9,Promoter,N,4,7,Married,Tier1,Ziggy Credit,5,F,m-comm,6,5,10,7,9
1665,7,Passives,N,4,10,Married,Tier3,Card,3,M,call,5,1,8,3,9
1666,2,Detractor,N,4,4,Not Married,Tier1,e-Wallet,1,F,call,2,9,1,4,3
1667,5,Detractor,N,4,5,Married,Tier2,Cash,2,M,call,9,4,10,8,3
1668,7,Passives,N,4,2,Not Married,Tier3,Ziggy Credit,6,F,call,6,8,4,9,1
1669,9,Promoter,Y,4,6,Married,Tier1,Card,6,M,m-comm,3,3,1,4,10
1670,2,Detractor,N,4,3,Not Married,Tier2,e-Wallet,4,F,call,4,9,5,1,2
1671,7,Passives,N,4,9,Married,Tier3,Cash,4,M,call,5,9,1,9,3
1672,0,Detractor,N,4,6,Not Married,Tier1,Ziggy Credit,6,F,call,9,1,3,5,4
1673,1,Detractor,N,4,7,Married,Tier2,Card,6,M,call,8,3,10,6,5
1674,7,Passives,N,4,7,Not Married,Tier3,e-Wallet,2,F,call,7,8,10,8,2
1675,10,Promoter,Y,4,7,Married,Tier1,Cash,10,M,m-comm,10,1,8,1,10
1676,0,Detractor,N,4,3,Not Married,Tier2,Ziggy Credit,6,F,call,8,8,2,5,3
1677,7,Passives,Y,4,1,Married,Tier3,Card,2,M,call,6,9,5,2,7
1678,0,Detractor,N,4,6,Not Married,Tier1,e-Wallet,6,F,call,4,1,7,9,3
1679,7,Passives,Y,4,8,Married,Tier2,Cash,3,M,m-comm,7,1,4,10,2
1680,7,Passives,N,4,6,Not Married,Tier3,Ziggy Credit,3,F,call,5,8,7,6,2
1681,3,Detractor,N,4,10,Married,Tier1,Card,2,M,call,10,6,5,3,6
1682,5,Detractor,N,4,2,Not Married,Tier2,e-Wallet,7,F,call,5,6,10,3,2
1683,10,Promoter,Y,4,8,Married,Tier1,Cash,5,M,m-comm,10,3,10,5,7
1684,9,Promoter,Y,4,7,Married,Tier1,Ziggy Credit,8,F,call,3,7,1,1,8
1685,6,Detractor,N,4,6,Married,Tier2,Card,2,M,call,6,1,7,8,2
1686,7,Passives,Y,4,9,Not Married,Tier3,e-Wallet,7,F,call,7,8,6,8,4
1687,1,Detractor,N,4,6,Married,Tier1,Cash,5,M,call,10,6,2,10,5
1688,3,Detractor,N,4,6,Not Married,Tier2,Ziggy Credit,1,F,call,3,2,3,5,5
1689,7,Passives,N,4,2,Married,Tier3,Card,7,M,call,5,1,10,10,3
1690,10,Promoter,N,4,6,Married,Tier1,e-Wallet,10,F,m-comm,7,2,1,1,9
1691,8,Passives,Y,4,6,Married,Tier2,Cash,2,M,m-comm,5,10,9,4,2
1692,7,Passives,N,4,10,Not Married,Tier3,Ziggy Credit,3,F,call,7,10,1,4,2
1693,7,Passives,Y,4,1,Married,Tier1,Card,1,M,e-comm,2,8,7,2,2
1694,7,Passives,N,4,8,Not Married,Tier2,e-Wallet,5,F,m-comm,9,5,7,1,1
1695,7,Passives,N,4,10,Married,Tier3,Cash,1,M,call,6,1,6,9,1
1696,1,Detractor,N,4,6,Not Married,Tier1,Ziggy Credit,2,F,call,10,2,5,9,3
1697,6,Detractor,N,4,2,Married,Tier2,Card,3,M,call,9,10,6,3,2
1698,8,Passives,Y,4,5,Not Married,Tier3,e-Wallet,1,F,call,5,7,3,6,8
1699,0,Detractor,N,4,2,Married,Tier1,Cash,1,M,call,10,3,8,2,2
1700,1,Detractor,N,4,3,Not Married,Tier2,Ziggy Credit,7,F,call,2,3,10,5,5
1701,7,Passives,N,4,3,Married,Tier3,Card,2,M,call,4,2,10,8,8
1702,3,Detractor,N,4,7,Not Married,Tier1,e-Wallet,7,F,call,7,7,5,7,4
1703,2,Detractor,N,4,10,Married,Tier2,Cash,5,M,call,1,10,6,2,6
1704,7,Passives,Y,4,4,Not Married,Tier3,Ziggy Credit,7,F,call,7,10,6,10,6
1705,5,Detractor,N,4,3,Married,Tier1,Card,3,M,call,6,2,7,8,5
1706,2,Detractor,N,4,5,Not Married,Tier2,e-Wallet,6,F,call,9,10,7,6,3
